created_utc	v	v_base	raw	final	active_cap	cap_visible_vmin	cap_occl_vmin	v_vis	v_occ	conf	kappa_vis	s_visible_m	psi_vis	psi_thresh	occlusion_reason	tail_frac	s_tail	overslow
2025-09-05 00:57:25	0.5499086380004883	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.009176276700297394	0.26533229839084094	0.7698720932006835	0.20427193195590507	0.403	fov_exit	0.9	1536.2751118843455	0
2025-09-05 00:57:25	0.5767905116081238	18.80372197364443	18.80372197364443	18.80372197364443	occlusion	18.80372197364443	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.012161857629787554	0.26533229839084094	0.8075067162513733	0.2142576129890175	0.403	fov_exit	0.9	1536.5447021220587	0
2025-09-05 00:57:26	0.6412789821624756	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.011622839991708503	0.26533229839084094	0.8977905750274657	0.2382128367456722	0.403	fov_exit	0.9	1536.7834436022417	0
2025-09-05 00:57:26	0.3772375285625458	18.136216893056325	18.136216893056325	18.136216893056325	occlusion	18.136216893056325	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.018827091529295986	0.26533229839084094	0.528132539987564	0.14013062068989307	0.403	fov_exit	0.9	1537.4426732627182	0
2025-09-05 00:57:27	0.21102704107761383	16.03498904385683	16.03498904385683	16.03498904385683	occlusion	16.03498904385683	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01226936253828858	0.26533229839084094	0.29543785750865936	0.07838920576443835	0.403	fov_exit	0.9	1537.812493437675	0
2025-09-05 00:57:27	0.10817785561084747	17.32138052593801	17.32138052593801	17.32138052593801	occlusion	17.32138052593801	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.009254241898518353	0.26533229839084094	0.15144899785518645	0.04018431068990616	0.403	fov_exit	0.9	1538.0305103170165	0
2025-09-05 00:57:28	0.17945632338523865	17.38642334968096	17.38642334968096	17.38642334968096	occlusion	17.38642334968096	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.010894719085042099	0.26533229839084094	0.2512388527393341	0.06666178224240554	0.403	fov_exit	0.9	1537.9938776383074	0
2025-09-05 00:57:28	0.441368043422699	13.968143582126194	13.968143582126194	13.968143582126194	occlusion	13.968143582126194	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.008759621628163426	0.26533229839084094	0.6179152607917785	0.16395287635665848	0.403	fov_exit	0.9	1537.7971913818128	0
2025-09-05 00:57:29	0.6995121836662292	13.13447455909423	13.13447455909423	13.13447455909423	occlusion	13.13447455909423	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.008498080247117165	0.26533229839084094	0.9793170571327209	0.2598444456223793	0.403	fov_exit	0.9	1537.7287021913846	0
2025-09-05 00:57:29	0.715233564376831	14.011669935627914	14.011669935627914	14.011669935627914	occlusion	14.011669935627914	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.00951841917933355	0.26533229839084094	1.0013269901275634	0.2656843917313293	0.403	fov_exit	0.9	1538.112619631261	0
2025-09-05 00:57:30	0.8893894553184509	15.521727707139771	15.521727707139771	15.521727707139771	occlusion	15.521727707139771	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.013514255235754741	0.26533229839084094	1.2451452374458312	0.3303772476819118	0.403	fov_exit	0.9	1538.2532341203664	0
2025-09-05 00:57:30	0.8362241387367249	12.028734778967477	12.028734778967477	12.028734778967477	occlusion	12.028734778967477	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.011739847860687026	0.26533229839084094	1.1707137942314148	0.3106281817812833	0.403	fov_exit	0.9	1538.7755582022162	0
2025-09-05 00:57:31	0.8668510317802429	9.761851195900562	9.761851195900562	9.761851195900562	occlusion	9.761851195900562	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.017473905580417354	0.26533229839084094	1.21359144449234	0.32200500727461323	0.403	fov_exit	0.9	1539.1993849593794	0
2025-09-05 00:57:31	0.8620659708976746	12.078935911640029	12.078935911640029	12.078935911640029	occlusion	12.078935911640029	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.029200028239045883	0.26533229839084094	1.2068923592567442	0.32022752359193646	0.403	fov_exit	0.9	1539.640112309571	0
2025-09-05 00:57:32	0.7996444702148438	12.180353385997199	12.180353385997199	12.180353385997199	occlusion	12.180353385997199	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.01602566435221815	0.26533229839084094	1.1195022583007812	0.2970401072486832	0.403	fov_exit	0.9	1540.188407077703	0
2025-09-05 00:57:33	0.7668254971504211	10.390274777254849	10.390274777254849	10.390274777254849	occlusion	10.390274777254849	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.009126808050297993	0.26533229839084094	1.0735556960105894	0.28484900027306864	0.403	fov_exit	0.9	1540.662570501665	0
2025-09-05 00:57:33	0.6805937886238098	14.81749166053893	14.81749166053893	14.81749166053893	occlusion	14.81749166053893	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.05653845823911304	0.26533229839084094	0.9528313040733337	0.2528169198885199	0.403	fov_exit	0.9	1541.179998348715	0
2025-09-05 00:57:34	0.638964056968689	19.285718690203105	19.285718690203105	19.285718690203105	occlusion	19.285718690203105	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.09683126969449492	0.26533229839084094	0.8945496797561645	0.23735292255449383	0.403	fov_exit	0.9	1541.568840529444	0
2025-09-05 00:57:34	0.7470534443855286	19.21195701179588	19.21195701179588	19.21195701179588	occlusion	19.21195701179588	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.07681188151334672	0.26533229839084094	1.04587482213974	0.2775043703874492	0.403	fov_exit	0.9	1541.7656375775762	0
2025-09-05 00:57:35	0.725395679473877	14.414471845546885	14.414471845546885	14.414471845546885	occlusion	14.414471845546885	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.11305190095284495	0.26533229839084094	1.0155539512634277	0.26945926402862536	0.403	fov_exit	0.9	1542.1875303357224	0
2025-09-05 00:57:35	0.5568838715553284	15.436331770014792	15.436331770014792	15.436331770014792	occlusion	15.436331770014792	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.15159670307217388	0.26533229839084094	0.7796374201774596	0.20686298860719116	0.403	fov_exit	0.9	1542.7634343344107	0
2025-09-05 00:57:36	0.5332701802253723	17.15418753340787	17.15418753340787	17.15418753340787	occlusion	17.15418753340787	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.2776310324834784	0.26533229839084094	0.7465782523155212	0.19809132361549442	0.403	fov_exit	0.9	1543.0714057940413	0
2025-09-05 00:57:36	0.3528788089752197	18.4517119653163	18.4517119653163	18.4517119653163	occlusion	18.4517119653163	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.2284186685502691	0.26533229839084094	0.4940303325653076	0.13108220361434458	0.403	fov_exit	0.9	1543.570237460317	0
2025-09-05 00:57:37	0.1846291720867157	31.253953720310037	31.253953720310037	31.253953720310037	occlusion	31.253953720310037	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.23253999377578524	0.26533229839084094	0.25848084092140194	0.06858331561167291	0.403	fov_exit	0.9	1543.949439063117	0
2025-09-05 00:57:37	0.05798182636499405	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.1331795431244311	0.26533229839084094	0.08117455691099167	0.02153823175605154	0.403	fov_exit	0.9	1544.1803170009532	0
2025-09-05 00:57:38	0.03288763761520386	33.333333333333336	33.333333333333336	33.333333333333336	occlusion	33.333333333333336	2.7033448003383262	2.7245448302679085	2.7033448003383262	0.10562575960601349	0.26533229839084094	0.0460426926612854	0.01221661346792196	0.403	fov_exit	0.9	1544.2380641355003	0
